transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
cac71ec56c5f5cf42f3bfbb2a540ad6a,Stu_99fbd77a3dd639ae8295c1c7f21fd7d4,ctat_session_5f6e7f49-8af0-4476-b060-eaec9acf713f,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
afc3ad3d248f527da7bb876cf71f4923,Stu_9a38b424483b5ff061a44ea5c50a5692,ctat_session_ed277331-a41f-a3ff-67a7-13ef9b253f13,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
d7e1f1e69373ffcb7ed1f84080dc1a7c,Stu_9a38b424483b5ff061a44ea5c50a5692,ctat_session_ed277331-a41f-a3ff-67a7-13ef9b253f13,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
14c40077293a4d6a8195782e28a65ba5,Stu_9a5dfeafaf59f245c5094e7da1afbe8f,ctat_session_50f8536a-e3c2-dfe1-b74c-4aafb381e0d2,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
e11bb7008d961ba3d7e9a31ca195b003,Stu_9a5dfeafaf59f245c5094e7da1afbe8f,ctat_session_50f8536a-e3c2-dfe1-b74c-4aafb381e0d2,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
7e6d425571229a883aa83888a6c1e6a9,Stu_9a64b1ee79903abc88e0a9e5919966a0,ctat_session_1f894a7e-b4f3-3fa2-ad33-f65838155ae8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
9cab586d1c6aaf4087420c766571743e,Stu_9a64b1ee79903abc88e0a9e5919966a0,ctat_session_1f894a7e-b4f3-3fa2-ad33-f65838155ae8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
0f0d898b8a635ec7fce61a4128ea8a02,Stu_9ae8f903330bd50395368404260a6c76,ctat_session_35a18977-d6c7-952c-ce0d-2e135d361917,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
790fdb3adce9825a01f3428a5b8d6754,Stu_9ae8f903330bd50395368404260a6c76,ctat_session_35a18977-d6c7-952c-ce0d-2e135d361917,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
2be13bf7ae091b6a32bae2ff03fc972d,Stu_9aecd9a57be223fca1528f6e22e8fe31,ctat_session_45327771-20d0-91db-52a1-64a3e9985c4c,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
2f259ca612881a6e7e7064afcbcbe5c9,Stu_9aecd9a57be223fca1528f6e22e8fe31,ctat_session_45327771-20d0-91db-52a1-64a3e9985c4c,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
0125dab7a83473602b1e7e9c378868ad,Stu_9b2bd2a830aa0a376420f409ced4dc1e,ctat_session_5f6eb0ed-a64e-f795-14be-21485d036398,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
0066c23ed9ede46b585d5f1a348fb4e0,Stu_9b2bd2a830aa0a376420f409ced4dc1e,ctat_session_5f6eb0ed-a64e-f795-14be-21485d036398,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
fc5e7b6c6835a81f005ccb8810628e1d,Stu_9b612e42967db47aebd98046858579d7,ctat_session_2412a17b-4e89-6644-88da-f776a20e1f6a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
4079d737ccd23af68a9d40683c795c36,Stu_9bfba8ce6a945dd4949c5784505a215d,ctat_session_89ce99fe-f95f-e8d9-f1f0-614cfbe341ce,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
7de20a730bb04486c8e3b973aa59577c,Stu_9c42d959b7fd3e7e8270a54114039bc5,ctat_session_fef29558-47ec-b398-19db-ce15e0d76107,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
71f33fa5cab21bde0cbb3c273beb55b6,Stu_9d16de0d37e18b86592895d9307ad9ff,ctat_session_04816429-5987-88a1-47c3-f27894dc4988,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
99090023b8b7c20383903d6e086eb01a,Stu_9d16de0d37e18b86592895d9307ad9ff,ctat_session_04816429-5987-88a1-47c3-f27894dc4988,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
889019be0358b6b5d560f1584f1b2a7d,Stu_9d7712588aa089d6ff3908ce895eab8f,ctat_session_b573c03f-73de-3a73-f205-76cebcf63bdb,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
8ce15d146f11bf0bb1b76b013a1aad52,Stu_9d7712588aa089d6ff3908ce895eab8f,ctat_session_b573c03f-73de-3a73-f205-76cebcf63bdb,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
5480c34e758a7e8b6be92017f32abaac,Stu_9ec8de19ecc5a51f29a54a16618f3726,ctat_session_c1f965ed-1587-4d86-34b5-fcbbd2752a65,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
81ff40f2dedbef53b73f2faf546b0697,Stu_9ec8de19ecc5a51f29a54a16618f3726,ctat_session_c1f965ed-1587-4d86-34b5-fcbbd2752a65,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
0d58c6533148a4510661bc2184d2093f,Stu_9f80f54beee368aa0eda0bd7b73d4d02,ctat_session_0a01ff4e-838b-fe43-d332-98d870876447,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
cce6d71b47bbb370ee6a03b37ee3ef6d,Stu_9f80f54beee368aa0eda0bd7b73d4d02,ctat_session_0a01ff4e-838b-fe43-d332-98d870876447,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
60f79555a1c9847322ebd68455f29706,Stu_9fdf7a5a2c80f32b3f4fb9fc0dc3f981,ctat_session_5bef8683-30c7-8ea1-c089-1f8535825d98,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
ea8902240a1137de34689238d6edc5d9,Stu_9fdf7a5a2c80f32b3f4fb9fc0dc3f981,ctat_session_5bef8683-30c7-8ea1-c089-1f8535825d98,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
164efa50e8726d22ecf0e747254a94b2,Stu_a064a93a260e1a8ccea571535eac5b55,ctat_session_5c58bb02-56af-6f6b-e797-7241a2810cf4,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
43014f0a71574d19532774c03efd2296,Stu_a0b393cdce2bb55f67c1f0c5cdf972a3,ctat_session_dda61e8d-9dda-890a-b356-f090924d283e,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
